id;artist;category;genre;title;year
102768;kishore kumar asha bhosle;misc;hindi pop;duets all the way;1989
102769;beko sadey;misc;misc;africa;
102770;panacea;misc;electronic;underground superstardom pc 58;2002
102771;stephen king;misc;speech;sommer cd 1;2002
102772;momus;misc;indie;stars forever disc 2;
102773;robert t kiyosaki with sharon l lechter c p a ridged disk 2;misc;other;rich dad poor dad abridged disk 2;1997
102774;desi abyss;misc;hindi remix;zindagi djs vs aids;
102775;thomas indermuhle;misc;;4 oboe concertos;
102776;thomas harris;misc;speech;hannibal disc 2;1999
102777;vineyard 21 touching the father s heartord;misc;;spirit of the sovereign lord;
102778;beverley knight;misc;r b;who i am;2002
102779;various;misc;techno;natural born techno a nova zembla sampler;1994
102780;various;misc;;trance europe express disc 2;
102781;various artists;misc;;london calling;2000
102782;various artists;misc;techno;la ruta del bacalao;1993
102783;various artists;misc;techno;love parade 1996 we are one family cd 1;1996
102785;various artists;misc;misc;la collection chapter 2 cd1;1996
102787;ayn rand;misc;audio book;atlas shrugged;1957
102788;various artists;misc;club dance;cavo paradiso 01 mykonos;2001
102789;paul horn;misc;;in india kashmir;
102790;it s all gone to hell;misc;;war journal;
102791;various artists;misc;;christmas inspiration;
102792;various;misc;;hot rod classics;
102793;acu choral society;misc;chorus;from sea to shining sea;2003
102794;professor anarad;misc;hip hop;i lost my mind somewhere by da rivers of babylon;2001
102795;gaye marvin terrell tammi;misc;;you re all i need;
102796;roncalli orchester;misc;;roncalli circusmusik cd 2;
102797;the challengers;misc;;lloyd thaxton goes surfing with the challengers;
102798;various artists;misc;rock pop;oldies but goodies vol 6 cd1;1994
102800;mler ife dada;misc;misc;coisas que fascinam;1987
102801;various;misc;;spiewaj z kinga;
102802;parachute express;misc;;feel the music;
102803;sweetbox;misc;other;everything s gonna be alright;1998
102804;david wilson;misc;;romance of christmas;
102805;los fugitivos;misc;other;te conquistare;1994
102806;choeur des moines bã nã dictins de santo domingo de silosvre grã gorien de silos cd1;misc;gospel;le livre grã gorien de silos cd1;1999
102807;la firma;misc;latin;como una estrlla;1997
102808;camarosmith;misc;hard rock;camarosmith;2003
102809;maranatha baptist bible college;misc;vocal;peace;
102810;antypas;misc;misc;odhgw kai se skeftomai;1989
102812;various;misc;;die schã nsten lieder zur weihnacht cd1;
102813;marx rootschilt tillermann;misc;;the singin band;
102814;suzanne vega;misc;;99 9fâ;1992
102815;grzegorz turnau;misc;ballad;pod swiatlo;1993
102816;road show;misc;a cappella;road show;2002
102817;ney matogrosso;misc;samba;interpreta cartola;2002
102818;mano negra;misc;pop;king of bongo;
102819;acu choral society;misc;chorus;alumni choral reunion 1989;1989
102820;matz bladhs;misc;svensk;jubileums dans;
102821;sweetbox;misc;r b;classified;2001
102822;various;misc;pop;the 70 s get dancing cd 1;
102823;various;misc;;west extra davka vol 1;
102824;jenny allen;misc;;something to say;1991
102825;north philarmonic orchestra;misc;waltz;the best of waltzes;
102826;various artists;misc;country;heart of christmas;1994
102827;frank sinatra;misc;;capitol the experience 1953 1959;
102828;ã â â ã â â ã â å ã â â½ã â ºâ²ã â ºâ ã â¼å½ã â ºâ ;misc;game;ã â â ã â ºâ²ã â šâ¹ã æ â¼ã æ â ã æ â¼ã â šâ ã æ æ ã â šâ ã æ ã æ ë ã æ â ã â šâªã æ âªã â šâ ã æ å ã æ â ã â šâµã â šâ ã æ â³ã æ â ã æ ë ã æ â ã æ æ ã â šâ ;1996
102830;tarmac;misc;;notre epoque;
102831;ã ã ã ã ã ã ã ãœ ã ã ã ã ã ã ãœã ã ã ;misc;ã ã ã ã ã ã ã ãªã ;ãœã ã ãœã ã ã² ã ã ã ã ãµã ãÿã ã²;
102832;cleo laine;misc;jazz;the very best of d2;
102833;vocal matices;misc;;por siempre;
102834;v a ;misc;indie;me sounds 84 jan 2004;2003
102835;various artists;misc;misc;american music;2001
102836;yves montand;misc;vocal;yves montand vol 2;1995
102837;jozef benedik;misc;;benedik spieva dusika;
102838;various artists;misc;pop;a musica do sã culo 4;
102839;holy trinity brompton worship team;misc;worship;let us give thanks ;
102840;the indulgers;misc;celtic;tan black;2002
102841;sã lin hans jã³ns mã ns;misc;;syngjandi sveittir;
102842;various artists;misc;pop;valoa kansalle;1990
102843;michael joncas;misc;misc;come to me songs for the christian journey;
102844;steve miller band;misc;;the joker plus ;
102845;hilary duff;misc;pop;metamorphosis;2003
102846;homã re;misc;vocal;l odyssã e;2000
102847;die flippers;misc;misc;maskenball;
102848;wil veloz;misc;;mundo latino;
102849;giulio belli;misc;acapella;missa tu es pastor ovium;2001
102850;various artists;misc;soundtrack;l r original soundtrack vocal side;2003
102851;two voices;misc;oldies;no 13;2001
102852;ron banks l j reynolds;misc;;2 of a kind;
102853;dan hill;misc;;greatest hits and more;
102854;dorian michael;misc;acoustic;the way we dance;
102855;electric light orchestra;misc;rock;eldorado remastered ;2003
102856;the first one;misc;a cappella;sons of pitches;2000
102857;jonny l ;misc;;traumtã nze;
102858;camerton;misc;;june 24;
102859;sentenced;misc;gothic metal;frozen;1998
102860;sunday munich;misc;;pneuma;
102861;daimlerchrysler powertrain iaa 2000;misc;other;songs for the road to quality;2000
102862;â âµâ¼ã â a;misc;;â mâ ã ;
102863;various artists;misc;ballad;as melhores baladas de sempre 6;1998
102864;10 000 maniacs;misc;pop folk;love among the ruins;1997
102865;michael houser;misc;acoustic;door harp;2002
102866;kanon;misc;;salon de kanon;
102867;various artists;misc;acoustic;guitarharvest;
102868;eileen mcgann;misc;misc;eileen mcgann;
102869;acquire the fire;misc;modern worship;live the difference;2002
102870;elbow;misc;v2 records;cast of thousands;2003
102871;traste lindã ns kvintett;misc;;som pã film;
102872;the stylistics;misc;;the best of the stylistics;
102873;bingoboys;misc;rock;color of music;1994
102875;thank you for the crossleader geraldine latty;misc;;live worship from focusfest 2000 with worship leader geraldine latty;
102876;dikã s a vif;misc;;dikã s a vif;
102877;vã rios;misc;;louvor delas;
102878;los ilegales;misc;hip hop;marca registrada;2002
102879;ã â šâ¹ã æ ã æ â ã æ â ã æ â ã æ â ã æ â¼;misc;ã æ â ã æ æ ã æ â ã æ â ºã æ æ ã æ â ã â â ã ë â ;ã â ã â žâ ã â ã â šâ ã æ â ã æ ã æ â ;1996
102880;juan gabriel;misc;;debo hacerlo;
102881;various artists;misc;r b;in the mood;2000
102883;sindicato del crimen;misc;hip hop;viaje al fondo de la mente;2002
102884;paul imholte;misc;hammered dulcimer;striking light;1994
102885;buddy miles;misc;rhythmic soul;miles away from home;
102886;oldies;misc;;internationale oldies der 70er;
102887;august engkilde;misc;acid jazz;police beat box;2000
102888;vroege vogelzang 3;misc;vocal;moerrasvogels;
102889;la crus;misc;;crocevia;
102890;robb johnson;misc;;the night cafe;
102891;xuxa;misc;latin;xou da xuxa 3;
102892;virtue;misc;gospel;virtuosity;2001
102893;cyan;misc;industrial;fiction;1998
102894;rush;misc;rock;counterparts;1993
102895;dayanara;misc;;antifaz;
102896;vari;misc;;supersanremo 1992 cd1;
102897;ivã n villason franco argã¼ell;misc;;detalles;
102898;pe antonio maria;misc;;apenas um menino;
102899;john williams;misc;;guitar moods;
102900;mosaic whispers;misc;;throw your pennies at someone else;
102901;the munsters;misc;;sugar me;
102902;rob lutes;misc;;gravity;
102903;various artists;misc;;red hot white;
102904;toon hermans;misc;;voor u eva;2003
102905;various artists;misc;alternative;melbourne the sex the city the music;2004
102906;giorgio gaber;misc;;libertã obbligatoria cd 2;1976
102907;lucio battisti;misc;pop;gli anni 70 cd2;
102910;stereolab;misc;pop;margerine eclipse;2004
102911;various artists;misc;techno;house party 13;
102912;various;misc;pop;beat of the 80â s cd 2;1991
102913;johan onvlee;misc;musical;relaxation with piano;1999
102914;the central broadcasting traditional instruments orchestra xiuwen ases of the moon traditional chinese music ;misc;;phases of the moon traditional chinese music ;
102915;various;misc;game;neo geo guys song collection;1999
102916;various artists;misc;house;rough mix volume 1 disc 2;1996
102917;les barker;misc;;a cardi and bloke;
102918;sound factory;misc;;product;
102919;david blonski;misc;tribal;didjeridoo in the american outback;1997
102920;erwin bros;misc;pop;tanz auf dem drahtseil;2000
102921;die fantastischen vier;misc;hip hop;live in stuttgart disc 1;2003
102922;pearl jam;misc;alternative;live in st paul june 16 2003;2003
102923;agricantus;misc;;best of agricantus;
102924;various;misc;misc;as 7 melhores 3;
102925;big tymers;misc;rap;hood rich;2002
102926;christina aguilera mireflejo;misc;;christina aguilera mi reflejo;
102927;va;misc;salsa merengue;vol 3 salsa mix;
102928;various;misc;dance;club mission 01 cd 2;
102929;izit;misc;;the whole affair;
10293;kraftwerk;newage;synthpop;the mix;1991
102930;the best of bass project;misc;bass;fatbottombass;1996
102933;vineyard music;misc;;women in worship live;
102934;byron stripling;misc;jazz;stripling now ;1999
102935;various;misc;pop;the eighties vol 2 part1;1999
102936;talla 2xlc;misc;trance;generation trance 2000 episode 0 3;2000
102937;various;misc;;freezone 4 dangerous lullabies cd2;1997
102938;dj electrik;misc;techno;digital love;
102939;dj plush;misc;trance;suck my deck;
102940;various artists;misc;dance;gap grooves;1996
102941;artisti vari;misc;acid jazz;dorado cd 2 di 3;1993
102942;electrocity level 7 by ecki stieg;misc;;electrocity level 7 by ecki stieg;
102943;the prodigy;misc;industrial;experience;1992
102944;satoshi tomiie hector romero;misc;;undulation 1;
102945;ã â â ã â¾âºã â â ã â¾å½ã â å ;misc;rock;the legend misato watanabe;2002
102946;hindi movie soundtrack;misc;ethnic;bollywood chartbusters 2003 vol1;2003
102947;fakofbolan;misc;punk rock;provincija uzvraca udarac;2002
102948;various artists;misc;pop;love ballads;
102949;various;misc;pop;the history of pop 1958 1960 cd1;2001
102950;various artists92 cd1;misc;;in a field of their own highlights of glastonbury 1992 cd1;
102951;various artisti;misc;house;house line 7 cd 2;1998
102952;skyy;misc;disco;the best of skyy;
102953;jay ray;misc;alternative;november;1996
102954;irina florin;misc;pop;moga;1999
102955;elvis presley;misc;concert;are you laughing tonight vol 3;2003
102956;various;misc;trance;we come in peace;1998
102957;faithless;misc;;sunday 8 pm promotion disc;
102958;eraser vs yojalka;misc;psychedelic;round 1;2002
102959;various;misc;funk;nu afrobeat experience;2002
102960;various;misc;;hot tracks 16 2;
102961;various artists;misc;dance;dance max 12 cd1;1994
102962;led zeppelin;misc;;especial light ii;
102963;deutsche bibelgesellschaft;misc;vocal;das groãÿe bibel hã rbuch;2000
102964;various artists;misc;house;numero uno;
102965;april stevens;misc;;teach me tiger;
102966;ã ã ã ãšâ â¹ã ãœâ¼ã ;misc;;â ã ã ã â¹ãžâ â¹ â ã â¹ãÿâ ã³âµã ;
102967;david sedaris;misc;comedy;live at carnegie hall;2003
102968;randy greif;misc;industrial;alice in wonderland disk 1;1991
102969;douglas adams;misc;misc;the hitchhiker s guide to the galaxy disc 3 of 4;1993
102970;various;misc;techno;techno trax 18 cd 2;1997
102971;v a ;misc;;maharaja night hi nrg revolution vol 17;
102972;el gran combo;misc;salsa;40 aniversario cd 2;
102974;various;misc;house;remixed;2004
102975;various artists;misc;;snook cd02;2002
102976;hawnay troof;misc;rap;get up resolution love;2003
102977;various;misc;punk;the golden greats of ikbal;1998
102978;alberto castillo;misc;tango;al compã s de un tango;1990
102979;joanie bartels;misc;;dancin magic;
102980;the equals;misc;misc;explosion;1967
102981;grupo trinidad;misc;latin;un canto al corazon;1999
102982;vincent delerm;misc;vocal;vincent delerm;2002
102983;various;misc;vocal;hip holidays;2001
102984;jã rg hilbert felix janosa;misc;;ritter rost und das gespenst;
102985;antonio aguilar;misc;corridos;lore stringel;
102986;felipe rodrã guez;misc;bolero;insaciable;
102987;ãˆã ã ã ãšã³ã ã ã ã ;misc;folk;ãšã ã ã²ã ã ã ã ;1999
102988;perez prado;misc;;prez the mambo king vol 1;
102989;the lollies;misc;indie;taste;2002
102990;reno brothers;misc;;acoustic celebration;
102991;denisse;misc;misc;eclipse;2001
102992;die trenkwalder;misc;;wir seh n uns wieder;
102993;trã o matamoros;misc;latin;elixir de la vida;2001
102994;danielle licari;misc;;concerto pour une voix;
102995;cafã latino;misc;;cafã latino;
102996;diesel boy;misc;;rode hard and put away wet;
102997;sexteto tango;misc;tango;;1991
102998;flã ckchen die;misc;other;immer jot dobei ;1997
102999;hã lã ne;misc;chanson;hã lã ne 1997;1997
103000;jack morgan orchestra;misc;;golden love hits;
103001;sharon shannon;misc;;out the gap;
103002;â ã ãªã ã³ã ã ã² ã ã ã¹ã ã ã ãœã ã ã ;misc;ã ã ã ã ã ã ã ;ãšãµãªã ã ã ã ã ã¾ ãªã ã ã ã ã ã ã ã ã¾;1989
103004;ozone;misc;rock;premiere couche;1992
103005;rosemary clooney;misc;;legacy of song;
103006;albin berger;misc;;ich halt zu dir;
103007;benny grunch the bunch grunch;misc;;the wild linoleum;
103008;nature and organisation;misc;;death in a snow leopard winter;
103009;moreira bezerra e dicro;misc;misc;os 3 malandros in concert;1995
10301;beautiful world;newage;alternative;in existence;1999
103010;adam f ;misc;club;kaos;2001
103011;hit n hide;misc;pop;on a ride;1998
103012;petra frey;misc;;herz in sicht;
103013;marsha stevens;misc;;for those who know it best inclusive hymns for the church;1999
103014;fernando express;misc;misc;die grossen erfolge;
103015;julie gold;misc;folk;dream loud;1998
103016;hobo blues band;misc;rock;vadaszat i ;1984
103017;boiled kilt;misc;metal;boiled kilt;1998
103018;rodox;misc;;estreito;
103019;mad professor;misc;reggae;true born african dub;1992
103020;nikki webster;misc;;follow your heart;
103021;andrea chimenti;misc;;l albero pazzo;
103022;kari tapio;misc;suomi iskelmã ;yã n tuuli vain;1992
103023;compound elements;misc;hip hop;the struggle;2003
103024;roberto livi;misc;instrumental;eternamente enamorado;
103025;detlev jã cker;misc;kinderlieder;denkt euch nur der frosch war krank;
103026;brian setzer;misc;big band;nitro burnin funny daddy;2003
103027;tuffi sampler;misc;misc;tuffi oldies;
103028;sandra;misc;pop;the wheel of time;2002
103029;el son del pueblo;misc;;jarocho de corazon;
103030;various;misc;rock;radio bondage vol1;
103031;bernd klã¼ser;misc;other;funny fux;2001
103032;â¹ã â ãœã ã ã ãœâ ã ã ã¹ 5ã ã½;misc;ballad;new story;2001
103033;dionne warwick;misc;;come back dione warwick connie francis;
103034;hector varela;misc;;mis 30 mejores tangos 1;
103035;blacklist;misc;misc;blacklist;1993
103036;various artists;misc;;the biggest ever dance hits volume one disc four mix cd;
103037;the mods;misc;pop;leather file disc 1;1991
103038;various;misc;folk;28 hammergo e bã rnesange cd2;
103039;paul schutze;misc;;the annihilating angel;
103040;ãšã â¹ã âµã ã ã âµã â ã ã ;misc;acoustic;beau non electric project;2001
103041;vã rios;misc;;o melhor de ;
103043;various artists;misc;other;at t celebrates new jersey;
103044;steve bell;misc;;burning ember;
103045;james last;misc;instrumental;gentleman of music part 2;2001
103046;carlos oliva y los sobrinos;misc;;caribbean dance;
103047;michael mcdonald;misc;rock;sweet freedom;1986
103048;paul mccartney;misc;pop;paul mccartney und wings;1981
103049;stan cuesta;misc;other;le voyage intã rieur;
103051;pavarotti luciano;misc;oper;in concert;1987
